Iteration,Fitness,FitnessEvalTime,Time,State
214,7.0,0.016009092330932617,0.016009092330932617,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 5, 7, 8, 9], 4: [8, 5, 7, 6, 9], 5: [0, 1, 3, 2, 4], 6: [1, 4, 0, 3, 2], 7: [3, 1, 0, 2, 4], 8: [0, 3, 1, 2, 4], 9: [2, 4, 0, 1, 3]}"
215,7.0,0.01608109474182129,0.01608109474182129,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 5, 7, 8, 9], 4: [8, 5, 7, 6, 9], 5: [0, 1, 3, 2, 4], 6: [1, 4, 0, 3, 2], 7: [3, 1, 0, 2, 4], 8: [0, 3, 1, 2, 4], 9: [4, 0, 3, 2, 1]}"
216,6.0,0.01614999771118164,0.01614999771118164,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 5, 7, 8, 9], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [1, 4, 0, 3, 2], 7: [3, 1, 0, 2, 4], 8: [0, 3, 1, 2, 4], 9: [4, 0, 3, 2, 1]}"
217,7.0,0.016221046447753906,0.016221046447753906,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 5, 7, 8, 9], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [1, 4, 0, 3, 2], 7: [3, 1, 0, 2, 4], 8: [0, 3, 1, 2, 4], 9: [1, 0, 4, 2, 3]}"
218,7.0,0.016364097595214844,0.016364097595214844,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 5, 7, 8, 9], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [1, 4, 0, 3, 2], 7: [3, 1, 0, 2, 4], 8: [1, 4, 0, 3, 2], 9: [1, 0, 4, 2, 3]}"
219,6.0,0.016452312469482422,0.016452312469482422,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 7, 8, 9, 5], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [1, 4, 0, 3, 2], 7: [3, 1, 0, 2, 4], 8: [1, 4, 0, 3, 2], 9: [1, 0, 4, 2, 3]}"
220,6.0,0.016526222229003906,0.016526222229003906,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 7, 8, 9, 5], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [1, 4, 0, 3, 2], 7: [3, 1, 0, 2, 4], 8: [4, 0, 3, 1, 2], 9: [1, 0, 4, 2, 3]}"
221,6.0,0.01657414436340332,0.01657414436340332,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 7, 8, 9, 5], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [1, 4, 0, 3, 2], 7: [3, 1, 0, 2, 4], 8: [4, 0, 3, 1, 2], 9: [1, 0, 4, 2, 3]}"
222,7.0,0.016648054122924805,0.016648054122924805,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 7, 8, 9, 5], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [1, 4, 0, 3, 2], 7: [3, 1, 0, 2, 4], 8: [4, 0, 3, 1, 2], 9: [2, 3, 0, 1, 4]}"
223,7.0,0.01669621467590332,0.01669621467590332,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 7, 8, 9, 5], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [1, 4, 0, 3, 2], 7: [3, 1, 0, 2, 4], 8: [4, 0, 3, 1, 2], 9: [2, 3, 0, 1, 4]}"
224,7.0,0.016803264617919922,0.016803264617919922,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 7, 8, 9, 5], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [3, 1, 0, 2, 4], 8: [4, 0, 3, 1, 2], 9: [2, 3, 0, 1, 4]}"
225,7.0,0.016902923583984375,0.016902923583984375,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 7, 8, 9, 5], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [3, 0, 1, 2, 4], 8: [4, 0, 3, 1, 2], 9: [2, 3, 0, 1, 4]}"
226,7.0,0.016988039016723633,0.016988039016723633,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 9, 5, 7, 8], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [3, 0, 1, 2, 4], 8: [4, 0, 3, 1, 2], 9: [2, 3, 0, 1, 4]}"
227,7.0,0.01706409454345703,0.01706409454345703,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [6, 9, 5, 7, 8], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [3, 0, 1, 2, 4], 8: [0, 4, 1, 2, 3], 9: [2, 3, 0, 1, 4]}"
228,7.0,0.01714015007019043,0.01714015007019043,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [8, 7, 5, 6, 9], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [3, 0, 1, 2, 4], 8: [0, 4, 1, 2, 3], 9: [2, 3, 0, 1, 4]}"
229,7.0,0.017220258712768555,0.017220258712768555,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [8, 7, 5, 6, 9], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 3, 0, 1, 4]}"
230,7.0,0.017295122146606445,0.017295122146606445,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [8, 7, 5, 6, 9], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 3, 0, 1, 4]}"
231,7.0,0.01736617088317871,0.01736617088317871,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [9, 8, 7, 5, 6], 4: [8, 6, 9, 7, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 3, 0, 1, 4]}"
232,7.0,0.01743793487548828,0.01743912696838379,"{0: [5, 9, 6, 8, 7], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [9, 8, 7, 5, 6], 4: [6, 9, 7, 5, 8], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 3, 0, 1, 4]}"
233,8.0,0.01751399040222168,0.017515182495117188,"{0: [7, 6, 5, 9, 8], 1: [7, 9, 6, 8, 5], 2: [7, 6, 5, 9, 8], 3: [9, 8, 7, 5, 6], 4: [6, 9, 7, 5, 8], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 3, 0, 1, 4]}"
234,8.0,0.017592191696166992,0.017592191696166992,"{0: [7, 6, 5, 9, 8], 1: [6, 5, 9, 8, 7], 2: [7, 6, 5, 9, 8], 3: [9, 8, 7, 5, 6], 4: [6, 9, 7, 5, 8], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 3, 0, 1, 4]}"
235,7.0,0.017666101455688477,0.017666101455688477,"{0: [7, 6, 5, 9, 8], 1: [6, 5, 9, 8, 7], 2: [7, 6, 5, 9, 8], 3: [9, 8, 7, 5, 6], 4: [6, 9, 7, 5, 8], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 0, 1, 4, 3]}"
236,7.0,0.017737150192260742,0.017737150192260742,"{0: [7, 6, 5, 9, 8], 1: [9, 7, 5, 8, 6], 2: [7, 6, 5, 9, 8], 3: [9, 8, 7, 5, 6], 4: [6, 9, 7, 5, 8], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 0, 1, 4, 3]}"
237,7.0,0.017808198928833008,0.017808198928833008,"{0: [7, 6, 5, 9, 8], 1: [8, 7, 5, 6, 9], 2: [7, 6, 5, 9, 8], 3: [9, 8, 7, 5, 6], 4: [6, 9, 7, 5, 8], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 0, 1, 4, 3]}"
238,7.0,0.017882108688354492,0.017882108688354492,"{0: [7, 6, 5, 9, 8], 1: [8, 7, 5, 6, 9], 2: [7, 6, 5, 9, 8], 3: [9, 8, 7, 5, 6], 4: [8, 7, 6, 9, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 0, 1, 4, 3]}"
239,8.0,0.017954111099243164,0.017954111099243164,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [7, 6, 5, 9, 8], 3: [9, 8, 7, 5, 6], 4: [8, 7, 6, 9, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 0, 1, 4, 3]}"
240,7.0,0.01802515983581543,0.01802515983581543,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [8, 7, 6, 9, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [2, 0, 1, 4, 3]}"
241,7.0,0.01810002326965332,0.01810002326965332,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [8, 7, 6, 9, 5], 5: [0, 1, 3, 2, 4], 6: [3, 0, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [4, 3, 1, 0, 2]}"
242,7.0,0.018173933029174805,0.018173933029174805,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [8, 7, 6, 9, 5], 5: [0, 1, 3, 2, 4], 6: [0, 3, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [4, 3, 1, 0, 2]}"
243,6.0,0.01824808120727539,0.01824808120727539,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [8, 7, 6, 9, 5], 5: [0, 3, 1, 4, 2], 6: [0, 3, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [4, 3, 1, 0, 2]}"
244,7.0,0.01832413673400879,0.01832413673400879,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [6, 7, 8, 5, 9], 5: [0, 3, 1, 4, 2], 6: [0, 3, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [4, 3, 1, 0, 2]}"
245,6.0,0.01839900016784668,0.01839900016784668,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [0, 3, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [4, 3, 1, 0, 2]}"
246,6.0,0.018476247787475586,0.018476247787475586,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [0, 3, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
247,6.0,0.018525123596191406,0.018525123596191406,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [0, 3, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
248,6.0,0.01857304573059082,0.01857304573059082,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [0, 3, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
249,6.0,0.018620014190673828,0.018620014190673828,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [0, 3, 1, 4, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
250,6.0,0.01869511604309082,0.018696069717407227,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [2, 0, 3, 1, 4], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
251,6.0,0.01876997947692871,0.01876997947692871,"{0: [7, 6, 5, 9, 8], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [4, 0, 2, 1, 3], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
252,7.0,0.018845081329345703,0.018845081329345703,"{0: [5, 8, 7, 9, 6], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [4, 0, 2, 1, 3], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
253,7.0,0.018918991088867188,0.018918991088867188,"{0: [5, 8, 7, 9, 6], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [3, 4, 0, 2, 1], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
254,7.0,0.018967151641845703,0.018967151641845703,"{0: [5, 8, 7, 9, 6], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [3, 4, 0, 2, 1], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
255,8.0,0.019042253494262695,0.019042253494262695,"{0: [5, 8, 7, 9, 6], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [0, 4, 2, 3, 1], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
256,7.0,0.019114017486572266,0.019114017486572266,"{0: [5, 8, 7, 9, 6], 1: [7, 5, 8, 6, 9], 2: [8, 5, 9, 7, 6], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [1, 3, 4, 0, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
257,7.0,0.019189119338989258,0.019189119338989258,"{0: [5, 8, 7, 9, 6], 1: [7, 5, 8, 6, 9], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [1, 3, 4, 0, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [0, 2, 3, 1, 4]}"
258,7.0,0.019263029098510742,0.019263029098510742,"{0: [5, 8, 7, 9, 6], 1: [7, 5, 8, 6, 9], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [1, 3, 4, 0, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [1, 3, 0, 4, 2]}"
259,7.0,0.01931023597717285,0.01931023597717285,"{0: [5, 8, 7, 9, 6], 1: [7, 5, 8, 6, 9], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [1, 3, 4, 0, 2], 7: [0, 1, 4, 2, 3], 8: [0, 4, 1, 2, 3], 9: [1, 3, 0, 4, 2]}"
260,7.0,0.019385099411010742,0.01938629150390625,"{0: [5, 8, 7, 9, 6], 1: [7, 5, 8, 6, 9], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [1, 3, 4, 0, 2], 7: [0, 1, 4, 2, 3], 8: [3, 1, 2, 0, 4], 9: [1, 3, 0, 4, 2]}"
261,7.0,0.01946115493774414,0.01946115493774414,"{0: [5, 8, 7, 9, 6], 1: [7, 5, 8, 6, 9], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [1, 3, 4, 0, 2], 7: [0, 1, 4, 2, 3], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
262,7.0,0.019536972045898438,0.019536972045898438,"{0: [5, 8, 7, 9, 6], 1: [7, 5, 8, 6, 9], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [1, 3, 4, 0, 2], 7: [2, 0, 1, 4, 3], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
263,7.0,0.01961207389831543,0.01961207389831543,"{0: [5, 8, 7, 9, 6], 1: [7, 8, 6, 9, 5], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 1, 4, 2], 6: [1, 3, 4, 0, 2], 7: [2, 0, 1, 4, 3], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
264,7.0,0.019688129425048828,0.019688129425048828,"{0: [5, 8, 7, 9, 6], 1: [7, 8, 6, 9, 5], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 2, 4, 1], 6: [1, 3, 4, 0, 2], 7: [2, 0, 1, 4, 3], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
265,7.0,0.01976299285888672,0.019764184951782227,"{0: [7, 9, 6, 8, 5], 1: [7, 8, 6, 9, 5], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [0, 3, 2, 4, 1], 6: [1, 3, 4, 0, 2], 7: [2, 0, 1, 4, 3], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
266,6.0,0.01983809471130371,0.01983809471130371,"{0: [7, 9, 6, 8, 5], 1: [7, 8, 6, 9, 5], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [4, 1, 2, 3, 0], 6: [1, 3, 4, 0, 2], 7: [2, 0, 1, 4, 3], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
267,6.0,0.01991415023803711,0.01991415023803711,"{0: [7, 9, 6, 8, 5], 1: [7, 8, 6, 9, 5], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [4, 1, 2, 3, 0], 6: [1, 3, 4, 0, 2], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
268,6.0,0.020063161849975586,0.020063161849975586,"{0: [9, 7, 6, 8, 5], 1: [7, 8, 6, 9, 5], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [4, 1, 2, 3, 0], 6: [1, 3, 4, 0, 2], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
269,6.0,0.020139217376708984,0.020139217376708984,"{0: [9, 7, 6, 8, 5], 1: [9, 8, 5, 7, 6], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [4, 1, 2, 3, 0], 6: [1, 3, 4, 0, 2], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
270,6.0,0.020186185836791992,0.020186185836791992,"{0: [9, 7, 6, 8, 5], 1: [9, 8, 5, 7, 6], 2: [9, 6, 8, 7, 5], 3: [9, 8, 7, 5, 6], 4: [5, 9, 7, 6, 8], 5: [4, 1, 2, 3, 0], 6: [1, 3, 4, 0, 2], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
271,6.0,0.02026200294494629,0.02026200294494629,"{0: [9, 7, 6, 8, 5], 1: [9, 8, 5, 7, 6], 2: [9, 6, 8, 7, 5], 3: [9, 5, 8, 7, 6], 4: [5, 9, 7, 6, 8], 5: [4, 1, 2, 3, 0], 6: [1, 3, 4, 0, 2], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
272,6.0,0.02033710479736328,0.020338058471679688,"{0: [9, 7, 6, 8, 5], 1: [9, 8, 5, 7, 6], 2: [9, 6, 8, 7, 5], 3: [9, 5, 8, 7, 6], 4: [5, 9, 7, 6, 8], 5: [4, 2, 1, 3, 0], 6: [1, 3, 4, 0, 2], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
273,6.0,0.020385026931762695,0.020385026931762695,"{0: [9, 7, 6, 8, 5], 1: [9, 8, 5, 7, 6], 2: [9, 6, 8, 7, 5], 3: [9, 5, 8, 7, 6], 4: [5, 9, 7, 6, 8], 5: [4, 2, 1, 3, 0], 6: [1, 3, 4, 0, 2], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
274,6.0,0.020460128784179688,0.020461082458496094,"{0: [9, 7, 6, 8, 5], 1: [9, 8, 5, 7, 6], 2: [9, 6, 8, 7, 5], 3: [9, 5, 8, 7, 6], 4: [5, 9, 7, 6, 8], 5: [4, 2, 1, 3, 0], 6: [2, 1, 0, 4, 3], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
275,6.0,0.02053523063659668,0.02053523063659668,"{0: [9, 7, 6, 8, 5], 1: [9, 8, 5, 7, 6], 2: [9, 6, 8, 7, 5], 3: [9, 5, 8, 7, 6], 4: [5, 9, 7, 6, 8], 5: [2, 1, 0, 3, 4], 6: [2, 1, 0, 4, 3], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
276,6.0,0.02061009407043457,0.02061009407043457,"{0: [9, 7, 6, 8, 5], 1: [5, 8, 7, 6, 9], 2: [9, 6, 8, 7, 5], 3: [9, 5, 8, 7, 6], 4: [5, 9, 7, 6, 8], 5: [2, 1, 0, 3, 4], 6: [2, 1, 0, 4, 3], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
277,7.0,0.020684242248535156,0.020684242248535156,"{0: [9, 7, 6, 8, 5], 1: [5, 8, 7, 6, 9], 2: [9, 6, 8, 7, 5], 3: [9, 5, 8, 7, 6], 4: [5, 9, 7, 6, 8], 5: [2, 1, 0, 3, 4], 6: [2, 1, 3, 4, 0], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
278,6.0,0.02075505256652832,0.02075505256652832,"{0: [9, 7, 6, 8, 5], 1: [5, 8, 7, 6, 9], 2: [9, 6, 8, 7, 5], 3: [5, 7, 8, 6, 9], 4: [5, 9, 7, 6, 8], 5: [2, 1, 0, 3, 4], 6: [2, 1, 3, 4, 0], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
279,6.0,0.020801067352294922,0.020801067352294922,"{0: [9, 7, 6, 8, 5], 1: [5, 8, 7, 6, 9], 2: [9, 6, 8, 7, 5], 3: [5, 7, 8, 6, 9], 4: [5, 9, 7, 6, 8], 5: [2, 1, 0, 3, 4], 6: [2, 1, 3, 4, 0], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [0, 4, 3, 1, 2]}"
280,6.0,0.02087092399597168,0.02087092399597168,"{0: [9, 7, 6, 8, 5], 1: [5, 8, 7, 6, 9], 2: [9, 6, 8, 7, 5], 3: [5, 7, 8, 6, 9], 4: [5, 9, 7, 6, 8], 5: [2, 1, 0, 3, 4], 6: [2, 1, 3, 4, 0], 7: [1, 4, 3, 0, 2], 8: [3, 1, 2, 0, 4], 9: [3, 0, 1, 4, 2]}"
